question_id,status,audio_path,question,duration_seconds,clipped_sample_count,leading_silence_seconds,trailing_silence_seconds,warning_reasons
qw_14570,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qw_14570_94c3195b978b.wav,What novel was published by Bob Dylan in 1971?,3.52,0,0.09116666666666666,0.022583333333333334,
qw_14687,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qw_14687_0d7ebdcf003e.wav,What word is traditionally applied to clothes and linen collected by a woman before her marriage?,6.64,0,0.09316666666666666,0.06054166666666667,
qw_14959,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qw_14959_52ef4bcfd04f.wav,"What is next in the sequence: Lima, Quito, Bogota...?",3.92,0,0.08783333333333333,0.03829166666666667,
qw_14960,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qw_14960_133dc38411ea.wav,"The winner of the Academy Award for Best Foreign Film 1987, Babette's Feast, was set in, and filmed by, what country?",8.56,0,0.08395833333333333,0.054375,
qw_15889,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qw_15889_03e8f4ee1c69.wav,The largest ice fields in the southern hemisphere outside Antarctica are located where?,5.2,0,0.08416666666666667,0.0795,
qw_16426,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/qw_16426_8e8eb8957736.wav,The Italian cheese called dolcelatte translates into English as what?,4.72,0,0.088,0.01875,
jp_124,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/jp_124_c3bd8af42efa.wav,What dance craze was named after a city in South Carolina?,3.52,0,0.092,0.03754166666666667,
jp_189,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/jp_189_7a98d905ce11.wav,"Fill in the blank: Houston, Tranquility Base here. The _____ has landed",5.2,0,0.08145833333333333,0.07116666666666667,
jp_243,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/jp_243_1d44c19bffb6.wav,What country did the Reagan administration illegally sell arms to?,3.76,0,0.09208333333333334,0.017166666666666667,
jp_686,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/jp_686_a6352c62f1e3.wav,In what city would you find Copacabana beach?,2.32,0,0.09341666666666666,0.022791666666666665,
jp_745,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/jp_745_77f481e67a5b.wav,"Lucrezia, Cesare, and Rodrigo were part of what papal family?",4.48,0,0.09083333333333334,0.03158333333333333,
jp_1192,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/jp_1192_69ad715b2161.wav,What is the biggest Italian automaker?,2.64,0,0.08133333333333333,0.07470833333333333,
jp_1381,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/jp_1381_4fd99d92467f.wav,What is the name of both a tire company and a restaurant guide?,3.92,0,0.0845,0.057916666666666665,
jp_1522,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/jp_1522_25d8ce1cab9b.wav,"""Who said """"we're more popular than Jesus now"""", in 1966?""",5.6,0,0.08154166666666667,0.07908333333333334,
jp_1525,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/jp_1525_0f2043e991e4.wav,"""In what city did James Joyce's """"Ulysses"""" take place?""",3.28,0,0.09391666666666666,0.01175,
jp_1699,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/jp_1699_3507dec97576.wav,Which country has the greatest number of ancient pyramids? (hint: They are called the Nubian Pyramids),3.2,0,0.08829166666666667,0.006125,
jp_1777,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/jp_1777_f6a79042e5ef.wav,"Luke, who is your father?",1.2,0,0.09725,0.07470833333333333,
jp_1878,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/jp_1878_f17b89f7402d.wav,"Who's the cat that won't cop out, when there's danger all about?",3.6,0,0.08245833333333333,0.016583333333333332,
jp_2002,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/jp_2002_83409231e63b.wav,What was the first spacecraft to orbit the Earth?,2.08,0,0.09245833333333334,0.024708333333333332,
jp_2203,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/jp_2203_5d7303aa8a14.wav,"""What is the American name for the board game known in England as """"draughts""""?""",3.92,0,0.09095833333333334,0.075375,
jp_2354,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/jp_2354_f1c0731d7ece.wav,What term refers to a triangle with two equal sides?,3.6,0,0.09208333333333334,0.05354166666666667,
jp_3077,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/jp_3077_bbb30c7132bc.wav,What is a Teeter-Totter more commonly called?,2.56,0,0.0845,0.06820833333333333,
jp_3155,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/jp_3155_5d3118cbb388.wav,What religious text was recently adapted into a hit Broadway musical?,4.32,0,0.08391666666666667,0.05495833333333333,
jp_3569,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/jp_3569_90e8d6274a43.wav,What hourglass-shaped women's garment was made using whalebone?,3.28,0,0.093375,0.051375,
jp_3690,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/jp_3690_94abbf1452de.wav,In what country did Bossa Nova music originate?,2.96,0,0.0935,0.017166666666666667,
jp_3747,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/jp_3747_f45d0f96692b.wav,What Swedish city is connected to Copenhagen via a bridge?,3.92,0,0.09208333333333334,0.04716666666666667,
jp_4066,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/jp_4066_0562ed812dbe.wav,Who is the famous brother of Emilio Estevez?,2.88,0,0.08154166666666667,0.051958333333333336,
jp_4103,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/jp_4103_a28974dd4341.wav,Who did June Carter marry?,1.6,0,0.08154166666666667,0.041791666666666664,
jp_4127,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/jp_4127_c52609aae3c9.wav,"""What was the most famous song from the movie """"Frozen""""?""",2.88,0,0.09533333333333334,0.06595833333333333,
jp_4425,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/jp_4425_f62eac5fc0e0.wav,"""What diminutive actor stars as Frank Reynolds in """"It's Alway Sunny in Philadelphia""""?""",6.48,0,0.08966666666666667,0.07608333333333334,
sfq_704,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_704_ba8e477df0b5.wav,"100.4 Smooth Radio, and 105.4 Century FM, etc, are based where?",6.72,0,0.09045833333333334,0.01225,
sfq_1227,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_1227_c7dc5bd5a15b.wav,Who was the German born private astronomer to George 3rd?,3.44,0,0.0825,0.034375,
sfq_1385,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_1385_9cab32b4a492.wav,An encephalogram is an X-Ray photograph of which part of the human body?,3.92,0,0.090875,0.060125,
sfq_1626,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_1626_ce549fc7df2d.wav,Which nineteenth century artist had the Christian names John Everett?,3.84,0,0.08908333333333333,0.036083333333333335,
sfq_1735,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_1735_0362649b9dcb.wav,Give a year in the life of German painter Albrecht Durer.,3.2,0,0.08233333333333333,0.04670833333333333,
sfq_2501,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_2501_2a8bb5f4e060.wav,Nephritis is the inflammation of which organ?,2.64,0,0.09454166666666666,0.025458333333333333,
sfq_2691,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_2691_be76fbb66ca8.wav,Which island is connected to Brooklyn by the Verrazano Narrows bridge?,3.68,0,0.093875,0.028583333333333332,
sfq_2696,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_2696_39a8033c7996.wav,Whose playing of the part of Enrico Bandello in the film 'Little Caesar' brought him to stardom?,5.44,0,0.08145833333333333,0.059958333333333336,
sfq_3339,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_3339_9bf98e9532b7.wav,What was the stage name of Margarita Carmen Cansino a star of 1940 musicals?,5.52,0,0.096125,0.016708333333333332,
sfq_3798,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_3798_fc673a03318e.wav,The John Brown Shipyard is/was on which river?,3.12,0,0.08154166666666667,0.052458333333333336,
sfq_4033,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_4033_685c95fb1af5.wav,In which Cornish town is there a branch of the Tate Gallery?,3.44,0,0.0935,0.012416666666666666,
sfq_4226,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_4226_a51fba475686.wav,"What name did Josiah Wedgwood give to his factory near Hanley, Staffordshire?",4.88,0,0.092,0.08633333333333333,
sfq_4245,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_4245_91dbb941cc09.wav,Which religion's holy book is the Adi Granth?,2.96,0,0.09154166666666666,0.04816666666666667,
sfq_4464,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_4464_6f56e632e9fc.wav,Who wrote the play She Stoops to Conquer?,2.48,0,0.08154166666666667,0.0265,
sfq_5570,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_5570_611077e8fd7e.wav,What is the capital of Australia's Northern Territory?,2.72,0,0.09116666666666666,0.009,
sfq_5583,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_5583_350f99b6bbe1.wav,Whose first solo UK number 1 single was I Only Have Eyes for You in September 1975?,7.28,0,0.08166666666666667,0.011833333333333333,
sfq_5662,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_5662_7e8b2f7dcf49.wav,How is the Shakespeare character 'Robin Goodfellow' better known?,3.6,0,0.08154166666666667,0.033416666666666664,
sfq_5786,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_5786_23f559f46196.wav,'Travellers Joy' and 'Old Man's Beard' are alternative names for which plant?,4.96,0,0.08158333333333333,0.03825,
sfq_6224,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_6224_6293f05defdf.wav,With which instrument do you associate British jazz musician Stan Tracey?,4.32,0,0.089125,0.014166666666666666,
sfq_6512,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_6512_df99b2a5b011.wav,Three-quarters of the world's breeding population of one seabird are concentrated around the British Isles - which species?,6.96,0,0.08158333333333333,0.051958333333333336,
sfq_7154,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_7154_b1e596c33f5c.wav,Which foreign car manufacture has a rams head on its badge?,3.44,0,0.094625,0.023375,
sfq_7287,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_7287_9579075143c1.wav,"Who, in 1936, painted a portrait of Mae West in which her face is also a furnished room?",7.2,0,0.08154166666666667,0.06558333333333333,
sfq_7430,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_7430_56693828ce3c.wav,What was the name of the family in the 1960s TV series `Upstairs Downstairs'?,4.56,0,0.093125,0.034291666666666665,
sfq_7632,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_7632_b83e3bd69c49.wav,Nine of the ten tallest buildings in Germany are in which city?,4.08,0,0.094125,0.016,
sfq_7643,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_7643_5cbcab7d3865.wav,Which river flows from northern Moscow to the Caspian Sea?,3.44,0,0.08820833333333333,0.068625,
sfq_7938,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_7938_009096a9a8d5.wav,"Other than a film soundtrack, which pop album has spent most weeks in the UK Album Charts in total?",5.6,0,0.08241666666666667,0.07895833333333334,
sfq_8057,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_8057_df7ba9069729.wav,In which field of the arts is Terry O'Neill a leading name?,3.76,0,0.0935,0.089625,
sfq_8649,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_8649_a70229c84a90.wav,The Glen Frey song Danger Zone is used in which film?,3.6,0,0.087,0.06633333333333333,
sfq_8671,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_8671_d0506a6266d0.wav,"According to Greek myth, who built the labyrinth on Crete for King Minos?",4.72,0,0.08458333333333333,0.01725,
sfq_8726,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_8726_b97d1a5866ed.wav,"What name is given to the bridge design, such as Tower Bridge, with a divided lifting roadway?",5.6,0,0.09208333333333334,0.049,
sfq_8796,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_8796_0c8d54265ebb.wav,In music how many crotchets make up a semibreve?,2.64,0,0.089,0.01225,
sfq_8877,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_8877_907d0a2e5b4d.wav,What was the name of the American Presidential retreat before it was called Camp David?,4.4,0,0.09275,0.04858333333333333,
sfq_8887,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_8887_cace4eddc9f9.wav,Give any year in the life of the painter Raphael.,2.96,0,0.08233333333333333,0.08479166666666667,
sfq_9136,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_9136_5bac1e235d2e.wav,"What two word name connects of all of the following: a brand of scotch whisky, Radio 2 DJ and a statue at the Pier Head, Liverpool?",10.24,0,0.08883333333333333,0.06825,
sfq_9311,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_9311_e5259eaca98e.wav,In cricket what is the term used for a ball bowled as an off break but designed to make the batsman think it's a leg break?,7.12,0,0.08916666666666667,0.035541666666666666,
sfq_9449,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_9449_2042a339be09.wav,"Name either of the tennis players who, in 2010, contested the longest ever professional match at Wimbledon,",6.4,0,0.09333333333333334,0.014958333333333334,
sfq_9669,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_9669_a4f6ee054ade.wav,Who was the son of Edward III and father of Henry IV?,3.44,0,0.08095833333333333,0.071125,
sfq_9678,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_9678_1e2ddda04fd1.wav,The willow tree belongs to which genus?,2.16,0,0.08145833333333333,0.0455,
sfq_9942,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_9942_09d072b1e574.wav,Hawley Harvey were the first names of which criminal?,2.88,0,0.08145833333333333,0.078375,
sfq_10109,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_10109_e806163c6566.wav,How many balls are used in bar billiards?,2.72,0,0.08229166666666667,0.03325,
sfq_10143,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_10143_b3d7168e776d.wav,Who was British Prime Minister when Abraham Lincoln delivered the Gettysburg Address in 1863?,5.52,0,0.08154166666666667,0.031208333333333334,
sfq_10172,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_10172_6e925fa99fc0.wav,Who was the first British golfer to win the US Masters?,2.88,0,0.08095833333333333,0.051958333333333336,
sfq_10214,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_10214_a1b1aaa4e7fe.wav,Ray Harryhausen is famous in the world of cinema for what?,3.36,0,0.087625,0.065375,
sfq_10454,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_10454_f7f21b7c3215.wav,"When was the first stamp, the Penny Black, issued in Britain?",4.32,0,0.08275,0.06816666666666667,
sfq_10524,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_10524_cb8020b69882.wav,"""From which Shakespeare play does the line """"A plague on both your houses"""" come?""",4.72,0,0.08154166666666667,0.030041666666666668,
sfq_10682,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_10682_f0553b109913.wav,What consumer electronics product shares its name with the common name of the fruit Rubus Fructicosis?,6.64,0,0.09208333333333334,0.034333333333333334,
sfq_10687,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_10687_4f927e8ff2b6.wav,"On average, a Big Mac contains 178 of what ingredient?",5.12,0,0.09833333333333333,0.026708333333333334,
sfq_10806,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_10806_4609d2339cb4.wav,The state of a plant grown in the dark with yellow leaves and long thin stems is known as what?,5.68,0,0.092,0.06525,
sfq_10822,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_10822_54169d1ad756.wav,"'The Castle of Otranto' often called the first gothic novel, was written in 1764 by whom?",7.04,0,0.09175,0.051625,
sfq_10968,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_10968_e30d30e097f7.wav,Which British athlete won the gold medal in the Women's Javelin at the 1984 Olympic Games?,5.28,0,0.08879166666666667,0.04541666666666667,
sfq_11335,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_11335_6f3da4e21312.wav,What is the name of the town in which the Meerkats live in the adverts for comparethemarket.com?,6.24,0,0.09125,0.055625,
sfq_11507,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_11507_aff01ce55e1f.wav,In what country is Romansch an official language?,2.8,0,0.09475,0.065375,
sfq_11598,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_11598_3f255cc059ad.wav,Which capital city of the Americas lies furthest west?,4.08,0,0.097875,0.07508333333333334,
sfq_11824,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_11824_55e3006a015d.wav,"Common, Arctic and Sooty are all varieties of which bird?",4.24,0,0.0945,0.04675,
sfq_11920,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_11920_72ffb6ed3d02.wav,Which city is known as the 'Pearl of the Danube'?,2.8,0,0.097875,0.016875,
sfq_12053,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_12053_a57198f9250e.wav,Which English king stole The Stone of Scone from Scone Palace?,4.32,0,0.08283333333333333,0.005833333333333334,
sfq_12060,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_12060_395335444f09.wav,"Name the private gardens adjoining Windsor Castle which housed the Royal Mausoleum, the burial place of Queen Victoria and Prince Albert?",8.24,0,0.09079166666666667,0.04608333333333333,
sfq_12491,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_12491_edf8508727b6.wav,What product is obtained from the tree Hevea Braziliensis' (amongst others)?,3.2,0,0.08658333333333333,0.06970833333333333,
sfq_12546,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_12546_2909b743889d.wav,What name is given to a figure of speech by means of which contradictory terms are combined?,5.52,0,0.09208333333333334,0.042916666666666665,
sfq_12585,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_12585_94a004da7ef3.wav,Holy Roman Emperor Charles VI created which principality in 1719?,4.96,0,0.08329166666666667,0.012333333333333333,
sfq_13117,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_13117_b737db951c27.wav,Who is the present Prime Minister of the Irish Republic?,2.48,0,0.08095833333333333,0.05445833333333333,
sfq_13197,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_13197_ecf1eba0bd43.wav,In advertising what is said to refresh the parts others fail to reach?,3.68,0,0.087625,0.028583333333333332,
sfq_14097,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_14097_df6062d57329.wav,The Drover's Arms featured in which 1970s and 80s BBC TV series?,5.52,0,0.08320833333333333,0.009375,
sfq_14431,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_14431_e5e6032e1ffb.wav,Which British island was known to the Romans as Mona?,3.2,0,0.08875,0.044583333333333336,
sfq_14550,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_14550_251cc6363e8f.wav,Who wrote the Mott The Hoople hit 'All The Young Dudes'?,2.48,0,0.08158333333333333,0.04883333333333333,
sfq_14789,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_14789_5a238af1667c.wav,Who is the Queen's eldest grandchild?,2.24,0,0.08154166666666667,0.028166666666666666,
sfq_14817,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_14817_e2c0af1dbbb0.wav,Who was the original base player with The Shadows?,2.32,0,0.08095833333333333,0.004583333333333333,
sfq_14898,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_14898_c237a64ef50f.wav,"What is the title of Tony Blair's autobiography/memoir published in 2010, which covered events from 1994 to his resignation as Prime Minister?",9.12,0,0.09183333333333334,0.033291666666666664,
sfq_14968,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_14968_7748adf968b4.wav,"In 1825 which canal was opened, cutting travel time from New York City to the Great Lakes?",6.08,0,0.08883333333333333,0.083375,
sfq_15026,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_15026_9e886d4f20ac.wav,"Which children's fictional character lives at 32, Windsor Gardens, London?",4.96,0,0.08866666666666667,0.06591666666666667,
sfq_15549,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_15549_1217c8326e6e.wav,What was introduced by the Volstead Act?,2.08,0,0.09483333333333334,0.035041666666666665,
sfq_15588,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_15588_c0ea2029d695.wav,During the Falklands War which ship was the British flagship?,3.76,0,0.08416666666666667,0.09279166666666666,
sfq_15616,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_15616_00f8a235e745.wav,For which county did W G Grace play cricket for most of his career?,4.08,0,0.08154166666666667,0.08904166666666667,
sfq_15660,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_15660_f0c3ea0351d0.wav,"""In which year was the radio serial """"The Archers"""" first broadcast nationally?""",4.48,0,0.09358333333333334,0.026333333333333334,
sfq_15917,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_15917_0f5b5a7461e5.wav,Which island nation lost a day in Dec. 2011 by moving the International Date Line to their east?,5.92,0,0.08395833333333333,0.029916666666666668,
sfq_16202,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_16202_4b0d2bdac124.wav,Which optical toy was first patented in 1817 by David Brewster?,4.8,0,0.09154166666666666,0.060125,
sfq_16522,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_16522_a35e317e82c7.wav,Which artist painted 'Monarch of the Glen'?,2.32,0,0.0925,0.06845833333333333,
sfq_16640,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_16640_15378967fd6d.wav,What type of exhibit can be seen in the military museum at Bovington in Dorset?,4.16,0,0.095875,0.045,
sfq_16651,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_16651_355fa0b8b336.wav,Which Gilbert and Sullivan opera has the alternate title 'Bunthome's Bride'?,4.24,0,0.081625,0.026625,
sfq_17020,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_17020_928c7e93f33f.wav,In which Asian city is the 830 metres high Burj Khalifa?,3.84,0,0.0935,0.06791666666666667,
sfq_17697,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_17697_6c42740486da.wav,What general term is used to describe any experiment not carried out in a living body?,4.8,0,0.08445833333333333,0.031875,
sfq_17706,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_17706_ea74a7f87a51.wav,Ursus arctos horribilis is the scientific name of which animal?,4.08,0,0.097375,0.08233333333333333,
sfq_17841,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_17841_6eaada67c239.wav,"In Imperial measurement, how many pounds are there in a hundredweight?",3.52,0,0.09529166666666666,0.011833333333333333,
sfq_18225,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_18225_0bf119a5055f.wav,Published in 2013 who wrote the novel 'The Kill List'?,4.4,0,0.08166666666666667,0.08791666666666667,
sfq_18732,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_18732_5425309c9937.wav,"Which town stands on the River Aare, between the lakes of Brienz and Thun?",4.8,0,0.09029166666666667,0.051708333333333335,
sfq_18968,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_18968_083d12d3c544.wav,Which European country has Switzerland to the west Austria to the east?,3.92,0,0.09066666666666667,0.0017916666666666667,
sfq_19297,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_19297_43797600752c.wav,Which Formula One racetrack is in the Ardennes?,2.72,0,0.094625,0.034625,
sfq_19559,success,/workspace/triviaqa_tts/triviaqa-tts/audio/qwen3_aiden_seed42/pilot/sfq_19559_7e4e998d2871.wav,What was the Christian name of the wife of composer Robert Schumann?,3.44,0,0.09358333333333334,0.07291666666666667,
